rewards_account_id,user_id,card_id,transaction_date,transaction_amount_usd,mcc,spend_category,points_per_usd,points_issued,age_months,redemption_development_pct,expected_ultimate_redemption_points,modeled_redeemed_to_date,outstanding_expected_redemption_points,modeled_liability_usd,is_expired
U0_C2,0,2,2007-10-24,180.87,5541,Fuel,1,181,148,1.0,166.52,166.52,0.0,0.0,True
U0_C3,0,3,2007-10-24,98.0,5541,Fuel,1,98,148,1.0,90.16,90.16,0.0,0.0,True
U0_C3,0,3,2007-10-24,79.53,5541,Fuel,1,80,148,1.0,73.6,73.6,0.0,0.0,True
U0_C3,0,3,2007-10-24,-98.0,5541,Fuel,1,-98,148,1.0,-90.16,-90.16,0.0,0.0,True
U0_C3,0,3,2007-10-24,47.75,7538,Other,1,48,148,1.0,44.16,44.16,0.0,0.0,True
U0_C0,0,0,2007-10-25,35.33,5411,Grocery,2,71,148,1.0,65.32,65.32,0.0,0.0,True
U0_C3,0,3,2007-10-25,122.28,5411,Grocery,2,245,148,1.0,225.4,225.4,0.0,0.0,True
U0_C3,0,3,2007-10-25,126.79,5411,Grocery,2,254,148,1.0,233.68,233.68,0.0,0.0,True
U0_C3,0,3,2007-10-26,131.96,5311,Retail,1,132,148,1.0,121.44,121.44,0.0,0.0,True
U0_C3,0,3,2007-10-26,41.18,5411,Grocery,2,82,148,1.0,75.44,75.44,0.0,0.0,True
U0_C0,0,0,2007-10-26,21.73,5251,Retail,1,22,148,1.0,20.24,20.24,0.0,0.0,True
U0_C0,0,0,2007-10-26,175.83,5912,Retail,1,176,148,1.0,161.92,161.92,0.0,0.0,True
U0_C3,0,3,2007-10-27,14.66,5541,Fuel,1,15,148,1.0,13.8,13.8,0.0,0.0,True
U0_C2,0,2,2007-10-27,82.27,5311,Retail,1,82,148,1.0,75.44,75.44,0.0,0.0,True
U0_C3,0,3,2007-10-27,131.59,5411,Grocery,2,263,148,1.0,241.96,241.96,0.0,0.0,True
U0_C3,0,3,2007-10-28,35.72,5942,Retail,1,36,148,1.0,33.12,33.12,0.0,0.0,True
U0_C2,0,2,2007-10-28,102.44,5411,Grocery,2,205,148,1.0,188.6,188.6,0.0,0.0,True
U0_C3,0,3,2007-10-29,161.58,5912,Retail,1,162,148,1.0,149.04,149.04,0.0,0.0,True
U0_C3,0,3,2007-10-29,73.43,5814,Dining,2,147,148,1.0,135.24,135.24,0.0,0.0,True
U0_C3,0,3,2007-10-29,24.13,7832,Other,1,24,148,1.0,22.08,22.08,0.0,0.0,True
U0_C0,0,0,2007-10-30,131.28,5411,Grocery,2,263,148,1.0,241.96,241.96,0.0,0.0,True
U0_C2,0,2,2007-10-30,40.76,5411,Grocery,2,82,148,1.0,75.44,75.44,0.0,0.0,True
U0_C0,0,0,2007-10-30,50.06,7538,Other,1,50,148,1.0,46.0,46.0,0.0,0.0,True
U0_C2,0,2,2007-10-31,110.46,5311,Retail,1,110,148,1.0,101.2,101.2,0.0,0.0,True
U0_C3,0,3,2007-10-31,155.64,5411,Grocery,2,311,148,1.0,286.12,286.12,0.0,0.0,True
U0_C3,0,3,2007-10-31,18.7,5411,Grocery,2,37,148,1.0,34.04,34.04,0.0,0.0,True
U0_C2,0,2,2007-10-31,61.52,5814,Dining,2,123,148,1.0,113.16,113.16,0.0,0.0,True
U0_C3,0,3,2007-10-31,40.38,5912,Retail,1,40,148,1.0,36.8,36.8,0.0,0.0,True
U0_C0,0,0,2007-11-01,56.82,7538,Other,1,57,147,1.0,52.44,52.44,0.0,0.0,True
U0_C0,0,0,2007-11-01,222.63,4899,Other,1,223,147,1.0,205.16,205.16,0.0,0.0,True
U0_C3,0,3,2007-11-01,131.23,5541,Fuel,1,131,147,1.0,120.52,120.52,0.0,0.0,True
U0_C2,0,2,2007-11-01,18.16,5912,Retail,1,18,147,1.0,16.56,16.56,0.0,0.0,True
U0_C2,0,2,2007-11-01,38.67,5211,Retail,1,39,147,1.0,35.88,35.88,0.0,0.0,True
U0_C3,0,3,2007-11-02,51.72,5942,Retail,1,52,147,1.0,47.84,47.84,0.0,0.0,True
U0_C3,0,3,2007-11-03,120.0,4829,Other,1,120,147,1.0,110.4,110.4,0.0,0.0,True
U0_C3,0,3,2007-11-03,80.28,5300,Retail,1,80,147,1.0,73.6,73.6,0.0,0.0,True
U0_C3,0,3,2007-11-03,122.18,5300,Retail,1,122,147,1.0,112.24,112.24,0.0,0.0,True
U0_C0,0,0,2007-11-04,73.67,5411,Grocery,2,147,147,1.0,135.24,135.24,0.0,0.0,True
U0_C3,0,3,2007-11-05,144.2,5541,Fuel,1,144,147,1.0,132.48,132.48,0.0,0.0,True
U0_C3,0,3,2007-11-06,93.87,5411,Grocery,2,188,147,1.0,172.96,172.96,0.0,0.0,True
U0_C3,0,3,2007-11-06,125.15,5411,Grocery,2,250,147,1.0,230.0,230.0,0.0,0.0,True
U0_C0,0,0,2007-11-06,30.89,4900,Other,1,31,147,1.0,28.52,28.52,0.0,0.0,True
U0_C3,0,3,2007-11-07,184.53,4900,Other,1,185,147,1.0,170.2,170.2,0.0,0.0,True
U0_C0,0,0,2007-11-07,134.41,5541,Fuel,1,134,147,1.0,123.28,123.28,0.0,0.0,True
U0_C2,0,2,2007-11-07,44.85,5912,Retail,1,45,147,1.0,41.4,41.4,0.0,0.0,True
U0_C0,0,0,2007-11-08,29.42,5311,Retail,1,29,147,1.0,26.68,26.68,0.0,0.0,True
U0_C3,0,3,2007-11-09,142.6,4900,Other,1,143,147,1.0,131.56,131.56,0.0,0.0,True
U0_C3,0,3,2007-11-10,70.34,5541,Fuel,1,70,147,1.0,64.4,64.4,0.0,0.0,True
U0_C3,0,3,2007-11-10,133.68,5411,Grocery,2,267,147,1.0,245.64,245.64,0.0,0.0,True
U0_C2,0,2,2007-11-10,53.02,5970,Retail,1,53,147,1.0,48.76,48.76,0.0,0.0,True
U0_C2,0,2,2007-11-10,44.12,5912,Retail,1,44,147,1.0,40.48,40.48,0.0,0.0,True
U0_C3,0,3,2007-11-11,42.2,5912,Retail,1,42,147,1.0,38.64,38.64,0.0,0.0,True
U0_C3,0,3,2007-11-11,82.9,5411,Grocery,2,166,147,1.0,152.72,152.72,0.0,0.0,True
U0_C3,0,3,2007-11-11,261.74,5311,Retail,1,262,147,1.0,241.04,241.04,0.0,0.0,True
U0_C0,0,0,2007-11-11,148.84,5311,Retail,1,149,147,1.0,137.08,137.08,0.0,0.0,True
U0_C0,0,0,2007-11-12,123.24,5912,Retail,1,123,147,1.0,113.16,113.16,0.0,0.0,True
U0_C3,0,3,2007-11-12,46.82,5912,Retail,1,47,147,1.0,43.24,43.24,0.0,0.0,True
U0_C3,0,3,2007-11-12,155.89,5311,Retail,1,156,147,1.0,143.52,143.52,0.0,0.0,True
U0_C2,0,2,2007-11-13,154.68,5411,Grocery,2,309,147,1.0,284.28,284.28,0.0,0.0,True
U0_C3,0,3,2007-11-13,36.4,5912,Retail,1,36,147,1.0,33.12,33.12,0.0,0.0,True
U0_C3,0,3,2007-11-13,98.14,5300,Retail,1,98,147,1.0,90.16,90.16,0.0,0.0,True
U0_C0,0,0,2007-11-14,41.44,5411,Grocery,2,83,147,1.0,76.36,76.36,0.0,0.0,True
U0_C3,0,3,2007-11-14,102.38,5300,Retail,1,102,147,1.0,93.84,93.84,0.0,0.0,True
U0_C3,0,3,2007-11-14,86.03,5300,Retail,1,86,147,1.0,79.12,79.12,0.0,0.0,True
U0_C3,0,3,2007-11-15,132.02,5912,Retail,1,132,147,1.0,121.44,121.44,0.0,0.0,True
U0_C3,0,3,2007-11-15,51.08,5541,Fuel,1,51,147,1.0,46.92,46.92,0.0,0.0,True
U0_C3,0,3,2007-11-15,62.0,5541,Fuel,1,62,147,1.0,57.04,57.04,0.0,0.0,True
U0_C0,0,0,2007-11-15,3.7,5411,Grocery,2,7,147,1.0,6.44,6.44,0.0,0.0,True
U0_C3,0,3,2007-11-15,-62.0,5541,Fuel,1,-62,147,1.0,-57.04,-57.04,0.0,0.0,True
U0_C0,0,0,2007-11-16,39.42,5411,Grocery,2,79,147,1.0,72.68,72.68,0.0,0.0,True
U0_C2,0,2,2007-11-16,102.81,5411,Grocery,2,206,147,1.0,189.52,189.52,0.0,0.0,True
U0_C3,0,3,2007-11-17,114.49,5411,Grocery,2,229,147,1.0,210.68,210.68,0.0,0.0,True
U0_C2,0,2,2007-11-18,98.74,5411,Grocery,2,197,147,1.0,181.24,181.24,0.0,0.0,True
U0_C2,0,2,2007-11-18,12.46,5411,Grocery,2,25,147,1.0,23.0,23.0,0.0,0.0,True
U0_C2,0,2,2007-11-19,147.6,5300,Retail,1,148,147,1.0,136.16,136.16,0.0,0.0,True
U0_C0,0,0,2007-11-19,83.98,5814,Dining,2,168,147,1.0,154.56,154.56,0.0,0.0,True
U0_C3,0,3,2007-11-21,121.13,5300,Retail,1,121,147,1.0,111.32,111.32,0.0,0.0,True
U0_C2,0,2,2007-11-21,38.97,5411,Grocery,2,78,147,1.0,71.76,71.76,0.0,0.0,True
U0_C3,0,3,2007-11-21,130.48,5300,Retail,1,130,147,1.0,119.6,119.6,0.0,0.0,True
U0_C0,0,0,2007-11-21,7.72,5411,Grocery,2,15,147,1.0,13.8,13.8,0.0,0.0,True
U0_C3,0,3,2007-11-22,132.77,5300,Retail,1,133,147,1.0,122.36,122.36,0.0,0.0,True
U0_C2,0,2,2007-11-23,92.43,5814,Dining,2,185,147,1.0,170.2,170.2,0.0,0.0,True
U0_C0,0,0,2007-11-23,94.0,5499,Grocery,2,188,147,1.0,172.96,172.96,0.0,0.0,True
U0_C0,0,0,2007-11-23,72.34,5499,Grocery,2,145,147,1.0,133.4,133.4,0.0,0.0,True
U0_C0,0,0,2007-11-23,-94.0,5499,Grocery,2,-188,147,1.0,-172.96,-172.96,0.0,0.0,True
U0_C3,0,3,2007-11-23,117.18,5912,Retail,1,117,147,1.0,107.64,107.64,0.0,0.0,True
U0_C0,0,0,2007-11-23,59.52,7538,Other,1,60,147,1.0,55.2,55.2,0.0,0.0,True
U0_C3,0,3,2007-11-24,140.51,5411,Grocery,2,281,147,1.0,258.52,258.52,0.0,0.0,True
U0_C3,0,3,2007-11-25,48.35,5942,Retail,1,48,147,1.0,44.16,44.16,0.0,0.0,True
U0_C2,0,2,2007-11-25,86.86,5411,Grocery,2,174,147,1.0,160.08,160.08,0.0,0.0,True
U0_C0,0,0,2007-11-25,175.89,5300,Retail,1,176,147,1.0,161.92,161.92,0.0,0.0,True
U0_C3,0,3,2007-11-26,90.1,5411,Grocery,2,180,147,1.0,165.6,165.6,0.0,0.0,True
U0_C2,0,2,2007-11-26,13.58,5310,Retail,1,14,147,1.0,12.88,12.88,0.0,0.0,True
U0_C2,0,2,2007-11-26,28.2,4814,Other,1,28,147,1.0,25.76,25.76,0.0,0.0,True
U0_C3,0,3,2007-11-27,147.11,5541,Fuel,1,147,147,1.0,135.24,135.24,0.0,0.0,True
U0_C3,0,3,2007-11-27,12.64,5411,Grocery,2,25,147,1.0,23.0,23.0,0.0,0.0,True
U0_C3,0,3,2007-11-27,56.67,5942,Retail,1,57,147,1.0,52.44,52.44,0.0,0.0,True
U0_C3,0,3,2007-11-28,143.88,5541,Fuel,1,144,147,1.0,132.48,132.48,0.0,0.0,True
U0_C3,0,3,2007-11-28,122.05,5541,Fuel,1,122,147,1.0,112.24,112.24,0.0,0.0,True
U0_C0,0,0,2007-11-28,74.09,5499,Grocery,2,148,147,1.0,136.16,136.16,0.0,0.0,True
U0_C0,0,0,2007-11-28,86.0,5499,Grocery,2,172,147,1.0,158.24,158.24,0.0,0.0,True
U0_C2,0,2,2007-11-28,143.6,5300,Retail,1,144,147,1.0,132.48,132.48,0.0,0.0,True
U0_C2,0,2,2007-11-28,43.98,5912,Retail,1,44,147,1.0,40.48,40.48,0.0,0.0,True
U0_C3,0,3,2007-11-28,737.29,5300,Retail,1,737,147,1.0,678.04,678.04,0.0,0.0,True
U0_C3,0,3,2007-11-28,68.09,5211,Retail,1,68,147,1.0,62.56,62.56,0.0,0.0,True
U0_C0,0,0,2007-11-28,-86.0,5499,Grocery,2,-172,147,1.0,-158.24,-158.24,0.0,0.0,True
U0_C3,0,3,2007-11-29,137.25,5912,Retail,1,137,147,1.0,126.04,126.04,0.0,0.0,True
U0_C0,0,0,2007-11-30,31.77,5912,Retail,1,32,147,1.0,29.44,29.44,0.0,0.0,True
U0_C2,0,2,2007-11-30,46.47,5912,Retail,1,46,147,1.0,42.32,42.32,0.0,0.0,True
U0_C3,0,3,2007-12-01,521.0,5712,Retail,1,521,146,1.0,479.32,479.32,0.0,0.0,True
U0_C3,0,3,2007-12-01,139.31,5300,Retail,1,139,146,1.0,127.88,127.88,0.0,0.0,True
U0_C3,0,3,2007-12-01,122.23,5300,Retail,1,122,146,1.0,112.24,112.24,0.0,0.0,True
U0_C0,0,0,2007-12-02,58.98,7538,Other,1,59,146,1.0,54.28,54.28,0.0,0.0,True
U0_C0,0,0,2007-12-02,131.66,5912,Retail,1,132,146,1.0,121.44,121.44,0.0,0.0,True
U0_C3,0,3,2007-12-03,22.26,5912,Retail,1,22,146,1.0,20.24,20.24,0.0,0.0,True
U0_C3,0,3,2007-12-03,51.0,5499,Grocery,2,102,146,1.0,93.84,93.84,0.0,0.0,True
U0_C3,0,3,2007-12-03,31.12,5499,Grocery,2,62,146,1.0,57.04,57.04,0.0,0.0,True
U0_C3,0,3,2007-12-03,-51.0,5499,Grocery,2,-102,146,1.0,-93.84,-93.84,0.0,0.0,True
U0_C2,0,2,2007-12-03,145.16,5912,Retail,1,145,146,1.0,133.4,133.4,0.0,0.0,True
U0_C0,0,0,2007-12-04,96.47,5541,Fuel,1,96,146,1.0,88.32,88.32,0.0,0.0,True
U0_C0,0,0,2007-12-04,7.73,5815,Retail,1,8,146,1.0,7.36,7.36,0.0,0.0,True
U0_C3,0,3,2007-12-04,41.84,5411,Grocery,2,84,146,1.0,77.28,77.28,0.0,0.0,True
U0_C2,0,2,2007-12-04,192.27,5300,Retail,1,192,146,1.0,176.64,176.64,0.0,0.0,True
U0_C3,0,3,2007-12-04,111.97,5311,Retail,1,112,146,1.0,103.04,103.04,0.0,0.0,True
U0_C2,0,2,2007-12-05,121.04,5912,Retail,1,121,146,1.0,111.32,111.32,0.0,0.0,True
U0_C2,0,2,2007-12-05,129.2,5912,Retail,1,129,146,1.0,118.68,118.68,0.0,0.0,True
U0_C2,0,2,2007-12-05,70.89,5541,Fuel,1,71,146,1.0,65.32,65.32,0.0,0.0,True
U0_C2,0,2,2007-12-05,205.38,5300,Retail,1,205,146,1.0,188.6,188.6,0.0,0.0,True
U0_C3,0,3,2007-12-06,92.72,5411,Grocery,2,185,146,1.0,170.2,170.2,0.0,0.0,True
U0_C3,0,3,2007-12-06,57.95,5411,Grocery,2,116,146,1.0,106.72,106.72,0.0,0.0,True
U0_C3,0,3,2007-12-06,21.47,7832,Other,1,21,146,1.0,19.32,19.32,0.0,0.0,True
U0_C2,0,2,2007-12-07,33.01,7832,Other,1,33,146,1.0,30.36,30.36,0.0,0.0,True
U0_C3,0,3,2007-12-07,104.93,5812,Dining,2,210,146,1.0,193.2,193.2,0.0,0.0,True
U0_C2,0,2,2007-12-07,1.7,5499,Grocery,2,3,146,1.0,2.76,2.76,0.0,0.0,True
U0_C2,0,2,2007-12-07,10.21,5814,Dining,2,20,146,1.0,18.4,18.4,0.0,0.0,True
U0_C2,0,2,2007-12-07,157.4,5311,Retail,1,157,146,1.0,144.44,144.44,0.0,0.0,True
U0_C0,0,0,2007-12-07,1.7,5499,Grocery,2,3,146,1.0,2.76,2.76,0.0,0.0,True
U0_C2,0,2,2007-12-08,136.09,5912,Retail,1,136,146,1.0,125.12,125.12,0.0,0.0,True
U0_C0,0,0,2007-12-08,47.07,5411,Grocery,2,94,146,1.0,86.48,86.48,0.0,0.0,True
U0_C2,0,2,2007-12-08,125.15,5311,Retail,1,125,146,1.0,115.0,115.0,0.0,0.0,True
U0_C3,0,3,2007-12-09,57.66,5912,Retail,1,58,146,1.0,53.36,53.36,0.0,0.0,True
U0_C3,0,3,2007-12-09,45.42,5411,Grocery,2,91,146,1.0,83.72,83.72,0.0,0.0,True
U0_C2,0,2,2007-12-09,47.26,4900,Other,1,47,146,1.0,43.24,43.24,0.0,0.0,True
U0_C2,0,2,2007-12-09,164.65,5912,Retail,1,165,146,1.0,151.8,151.8,0.0,0.0,True
U0_C2,0,2,2007-12-10,12.22,5411,Grocery,2,24,146,1.0,22.08,22.08,0.0,0.0,True
U0_C3,0,3,2007-12-11,141.09,5912,Retail,1,141,146,1.0,129.72,129.72,0.0,0.0,True
U0_C0,0,0,2007-12-11,1.8,5499,Grocery,2,4,146,1.0,3.68,3.68,0.0,0.0,True
U0_C3,0,3,2007-12-12,162.67,8043,Other,1,163,146,1.0,149.96,149.96,0.0,0.0,True
U0_C3,0,3,2007-12-12,79.94,5814,Dining,2,160,146,1.0,147.2,147.2,0.0,0.0,True
U0_C0,0,0,2007-12-12,37.05,5942,Retail,1,37,146,1.0,34.04,34.04,0.0,0.0,True
U0_C3,0,3,2007-12-12,165.78,5411,Grocery,2,332,146,1.0,305.44,305.44,0.0,0.0,True
U0_C2,0,2,2007-12-12,45.6,7538,Other,1,46,146,1.0,42.32,42.32,0.0,0.0,True
U0_C0,0,0,2007-12-13,0.68,5499,Grocery,2,1,146,1.0,0.92,0.92,0.0,0.0,True
U0_C3,0,3,2007-12-13,126.13,5411,Grocery,2,252,146,1.0,231.84,231.84,0.0,0.0,True
U0_C3,0,3,2007-12-13,39.49,5942,Retail,1,39,146,1.0,35.88,35.88,0.0,0.0,True
U0_C3,0,3,2007-12-13,52.05,7538,Other,1,52,146,1.0,47.84,47.84,0.0,0.0,True
U0_C3,0,3,2007-12-13,3.58,5411,Grocery,2,7,146,1.0,6.44,6.44,0.0,0.0,True
U0_C3,0,3,2007-12-13,64.83,5311,Retail,1,65,146,1.0,59.8,59.8,0.0,0.0,True
U0_C2,0,2,2007-12-14,24.35,5411,Grocery,2,49,146,1.0,45.08,45.08,0.0,0.0,True
U0_C3,0,3,2007-12-14,124.18,5912,Retail,1,124,146,1.0,114.08,114.08,0.0,0.0,True
U0_C3,0,3,2007-12-14,9.92,5411,Grocery,2,20,146,1.0,18.4,18.4,0.0,0.0,True
U0_C2,0,2,2007-12-15,35.34,5942,Retail,1,35,146,1.0,32.2,32.2,0.0,0.0,True
U0_C0,0,0,2007-12-15,136.48,5300,Retail,1,136,146,1.0,125.12,125.12,0.0,0.0,True
U0_C3,0,3,2007-12-15,154.12,5912,Retail,1,154,146,1.0,141.68,141.68,0.0,0.0,True
U0_C0,0,0,2007-12-15,55.23,5812,Dining,2,110,146,1.0,101.2,101.2,0.0,0.0,True
U0_C3,0,3,2007-12-16,168.23,4899,Other,1,168,146,1.0,154.56,154.56,0.0,0.0,True
U0_C0,0,0,2007-12-16,6.8,5300,Retail,1,7,146,1.0,6.44,6.44,0.0,0.0,True
U0_C0,0,0,2007-12-16,35.81,5411,Grocery,2,72,146,1.0,66.24,66.24,0.0,0.0,True
U0_C2,0,2,2007-12-16,54.33,5311,Retail,1,54,146,1.0,49.68,49.68,0.0,0.0,True
U0_C3,0,3,2007-12-17,136.24,5300,Retail,1,136,146,1.0,125.12,125.12,0.0,0.0,True
U0_C0,0,0,2007-12-18,9.95,5411,Grocery,2,20,146,1.0,18.4,18.4,0.0,0.0,True
U0_C3,0,3,2007-12-18,129.92,5541,Fuel,1,130,146,1.0,119.6,119.6,0.0,0.0,True
U0_C3,0,3,2007-12-18,148.61,5300,Retail,1,149,146,1.0,137.08,137.08,0.0,0.0,True
U0_C0,0,0,2007-12-19,47.45,4900,Other,1,47,146,1.0,43.24,43.24,0.0,0.0,True
U0_C0,0,0,2007-12-20,128.84,5912,Retail,1,129,146,1.0,118.68,118.68,0.0,0.0,True
U0_C2,0,2,2007-12-20,43.71,5411,Grocery,2,87,146,1.0,80.04,80.04,0.0,0.0,True
U0_C2,0,2,2007-12-20,215.41,4900,Other,1,215,146,1.0,197.8,197.8,0.0,0.0,True
U0_C3,0,3,2007-12-21,144.79,5411,Grocery,2,290,146,1.0,266.8,266.8,0.0,0.0,True
U0_C3,0,3,2007-12-21,92.1,5300,Retail,1,92,146,1.0,84.64,84.64,0.0,0.0,True
U0_C2,0,2,2007-12-21,9.06,5411,Grocery,2,18,146,1.0,16.56,16.56,0.0,0.0,True
U0_C2,0,2,2007-12-22,29.79,5311,Retail,1,30,146,1.0,27.6,27.6,0.0,0.0,True
U0_C3,0,3,2007-12-22,169.33,5300,Retail,1,169,146,1.0,155.48,155.48,0.0,0.0,True
U0_C3,0,3,2007-12-22,180.39,4900,Other,1,180,146,1.0,165.6,165.6,0.0,0.0,True
U0_C3,0,3,2007-12-22,123.71,5541,Fuel,1,124,146,1.0,114.08,114.08,0.0,0.0,True
U0_C2,0,2,2007-12-22,1.96,5499,Grocery,2,4,146,1.0,3.68,3.68,0.0,0.0,True
U0_C0,0,0,2007-12-22,31.83,5411,Grocery,2,64,146,1.0,58.88,58.88,0.0,0.0,True
U0_C0,0,0,2007-12-23,35.88,5411,Grocery,2,72,146,1.0,66.24,66.24,0.0,0.0,True
U0_C3,0,3,2007-12-23,33.01,7230,Other,1,33,146,1.0,30.36,30.36,0.0,0.0,True
U0_C2,0,2,2007-12-23,128.28,5541,Fuel,1,128,146,1.0,117.76,117.76,0.0,0.0,True
U0_C3,0,3,2007-12-24,126.04,5311,Retail,1,126,146,1.0,115.92,115.92,0.0,0.0,True
U0_C3,0,3,2007-12-24,428.1,7538,Other,1,428,146,1.0,393.76,393.76,0.0,0.0,True
U0_C3,0,3,2007-12-24,190.07,4900,Other,1,190,146,1.0,174.8,174.8,0.0,0.0,True
U0_C0,0,0,2007-12-24,138.38,5411,Grocery,2,277,146,1.0,254.84,254.84,0.0,0.0,True
U0_C2,0,2,2007-12-25,122.94,5411,Grocery,2,246,146,1.0,226.32,226.32,0.0,0.0,True
U0_C0,0,0,2007-12-25,41.18,5912,Retail,1,41,146,1.0,37.72,37.72,0.0,0.0,True
U0_C3,0,3,2007-12-26,165.65,5912,Retail,1,166,146,1.0,152.72,152.72,0.0,0.0,True
U0_C0,0,0,2007-12-26,31.21,5912,Retail,1,31,146,1.0,28.52,28.52,0.0,0.0,True
U0_C0,0,0,2007-12-26,140.0,4829,Other,1,140,146,1.0,128.8,128.8,0.0,0.0,True
U0_C3,0,3,2007-12-27,142.15,5300,Retail,1,142,146,1.0,130.64,130.64,0.0,0.0,True
U0_C3,0,3,2007-12-27,48.7,5912,Retail,1,49,146,1.0,45.08,45.08,0.0,0.0,True
U0_C2,0,2,2007-12-28,66.56,5311,Retail,1,67,146,1.0,61.64,61.64,0.0,0.0,True
U0_C3,0,3,2007-12-28,164.65,5541,Fuel,1,165,146,1.0,151.8,151.8,0.0,0.0,True
U0_C3,0,3,2007-12-28,54.7,4900,Other,1,55,146,1.0,50.6,50.6,0.0,0.0,True
U0_C0,0,0,2007-12-29,66.75,4900,Other,1,67,146,1.0,61.64,61.64,0.0,0.0,True
U0_C2,0,2,2007-12-29,43.58,5411,Grocery,2,87,146,1.0,80.04,80.04,0.0,0.0,True
U0_C3,0,3,2007-12-29,453.19,6300,Other,1,453,146,1.0,416.76,416.76,0.0,0.0,True
U0_C3,0,3,2007-12-29,26.04,4814,Other,1,26,146,1.0,23.92,23.92,0.0,0.0,True
U0_C3,0,3,2007-12-29,170.04,4900,Other,1,170,146,1.0,156.4,156.4,0.0,0.0,True
U0_C3,0,3,2007-12-29,106.18,5541,Fuel,1,106,146,1.0,97.52,97.52,0.0,0.0,True
U0_C3,0,3,2007-12-30,16.69,5411,Grocery,2,33,146,1.0,30.36,30.36,0.0,0.0,True
U0_C3,0,3,2007-12-31,38.35,7230,Other,1,38,146,1.0,34.96,34.96,0.0,0.0,True
U0_C2,0,2,2007-12-31,18.36,7832,Other,1,18,146,1.0,16.56,16.56,0.0,0.0,True
U0_C0,0,0,2008-01-01,90.39,5411,Grocery,2,181,145,1.0,166.52,166.52,0.0,0.0,True
U0_C0,0,0,2008-01-01,66.0,5541,Fuel,1,66,145,1.0,60.72,60.72,0.0,0.0,True
U0_C0,0,0,2008-01-01,43.06,5541,Fuel,1,43,145,1.0,39.56,39.56,0.0,0.0,True
U0_C0,0,0,2008-01-01,-66.0,5541,Fuel,1,-66,145,1.0,-60.72,-60.72,0.0,0.0,True
U0_C0,0,0,2008-01-01,87.68,5814,Dining,2,175,145,1.0,161.0,161.0,0.0,0.0,True
U0_C2,0,2,2008-01-01,163.57,5912,Retail,1,164,145,1.0,150.88,150.88,0.0,0.0,True
U0_C0,0,0,2008-01-01,10.22,5812,Dining,2,20,145,1.0,18.4,18.4,0.0,0.0,True
U0_C0,0,0,2008-01-02,49.64,5912,Retail,1,50,145,1.0,46.0,46.0,0.0,0.0,True
U0_C0,0,0,2008-01-02,82.37,5812,Dining,2,165,145,1.0,151.8,151.8,0.0,0.0,True
U0_C3,0,3,2008-01-02,115.03,5912,Retail,1,115,145,1.0,105.8,105.8,0.0,0.0,True
U0_C3,0,3,2008-01-02,129.49,5541,Fuel,1,129,145,1.0,118.68,118.68,0.0,0.0,True
U0_C3,0,3,2008-01-02,202.44,4899,Other,1,202,145,1.0,185.84,185.84,0.0,0.0,True
U0_C0,0,0,2008-01-03,31.67,5912,Retail,1,32,145,1.0,29.44,29.44,0.0,0.0,True
U0_C2,0,2,2008-01-03,169.56,5411,Grocery,2,339,145,1.0,311.88,311.88,0.0,0.0,True
U0_C3,0,3,2008-01-03,3.44,5541,Fuel,1,3,145,1.0,2.76,2.76,0.0,0.0,True
U0_C3,0,3,2008-01-04,22.09,4814,Other,1,22,145,1.0,20.24,20.24,0.0,0.0,True
U0_C3,0,3,2008-01-04,11.88,5814,Dining,2,24,145,1.0,22.08,22.08,0.0,0.0,True
U0_C0,0,0,2008-01-04,41.95,5942,Retail,1,42,145,1.0,38.64,38.64,0.0,0.0,True
U0_C3,0,3,2008-01-04,126.51,5541,Fuel,1,127,145,1.0,116.84,116.84,0.0,0.0,True
U0_C3,0,3,2008-01-05,115.33,5311,Retail,1,115,145,1.0,105.8,105.8,0.0,0.0,True
U0_C2,0,2,2008-01-05,35.97,5942,Retail,1,36,145,1.0,33.12,33.12,0.0,0.0,True
U0_C3,0,3,2008-01-05,135.78,5411,Grocery,2,272,145,1.0,250.24,250.24,0.0,0.0,True
U0_C2,0,2,2008-01-05,1.86,5499,Grocery,2,4,145,1.0,3.68,3.68,0.0,0.0,True
U0_C3,0,3,2008-01-06,121.5,5251,Retail,1,122,145,1.0,112.24,112.24,0.0,0.0,True
U0_C3,0,3,2008-01-06,80.13,5251,Retail,1,80,145,1.0,73.6,73.6,0.0,0.0,True
U0_C0,0,0,2008-01-06,36.1,5912,Retail,1,36,145,1.0,33.12,33.12,0.0,0.0,True
U0_C2,0,2,2008-01-06,133.84,5411,Grocery,2,268,145,1.0,246.56,246.56,0.0,0.0,True
U0_C2,0,2,2008-01-06,47.11,5942,Retail,1,47,145,1.0,43.24,43.24,0.0,0.0,True
U0_C3,0,3,2008-01-06,117.48,5311,Retail,1,117,145,1.0,107.64,107.64,0.0,0.0,True
U0_C3,0,3,2008-01-07,73.3,5541,Fuel,1,73,145,1.0,67.16,67.16,0.0,0.0,True
U0_C0,0,0,2008-01-07,265.0,3596,Travel,3,795,145,1.0,731.4,731.4,0.0,0.0,True
U0_C3,0,3,2008-01-07,86.0,5541,Fuel,1,86,145,1.0,79.12,79.12,0.0,0.0,True
U0_C3,0,3,2008-01-07,72.3,7538,Other,1,72,145,1.0,66.24,66.24,0.0,0.0,True
U0_C3,0,3,2008-01-07,-86.0,5541,Fuel,1,-86,145,1.0,-79.12,-79.12,0.0,0.0,True
