User,Card,transaction_date,transaction_month,transaction_year,amount_usd,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,spend_category,has_error_flag,is_fraud_flag
0,1,2016-03-02,2016-03,2016,123.81,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-03-05,2016-03,2016,140.13,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-03-07,2016-03,2016,79.19,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-03-08,2016-03,2016,12.6,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-03-10,2016-03,2016,43.07,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-03-11,2016-03,2016,153.62,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-03-12,2016-03,2016,65.48,Chip Transaction,4.05526e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-03-12,2016-03,2016,26.56,Chip Transaction,-8.68256e+16,La Verne,CA,91750.0,7230,Services,0,0
0,1,2016-03-13,2016-03,2016,10.01,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-03-14,2016-03,2016,59.97,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-03-15,2016-03,2016,18.62,Chip Transaction,-8.68256e+16,La Verne,CA,91750.0,7230,Services,0,0
0,1,2016-03-16,2016-03,2016,100.64,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-03-17,2016-03,2016,67.03,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-03-17,2016-03,2016,60.52,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,1,2016-03-19,2016-03,2016,17.82,Chip Transaction,-3.26567e+18,Monterey Park,CA,91754.0,7832,Services,0,0
0,1,2016-03-20,2016-03,2016,52.5,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-03-21,2016-03,2016,45.8,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-03-23,2016-03,2016,11.69,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,1,2016-04-01,2016-04,2016,35.09,Chip Transaction,-3.03858e+17,La Verne,CA,91750.0,5251,Retail,0,0
0,1,2016-04-03,2016-04,2016,133.8,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-04-03,2016-04,2016,46.17,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-04-05,2016-04,2016,15.97,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-04-06,2016-04,2016,23.83,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-04-07,2016-04,2016,98.04,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,1,2016-04-09,2016-04,2016,27.78,Chip Transaction,-8.68256e+16,La Verne,CA,91750.0,7230,Services,0,0
0,1,2016-04-12,2016-04,2016,31.56,Chip Transaction,-3.03858e+17,La Verne,CA,91750.0,5251,Retail,0,0
0,1,2016-04-12,2016-04,2016,-62.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-04-12,2016-04,2016,78.25,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-04-12,2016-04,2016,62.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-04-17,2016-04,2016,146.05,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-04-17,2016-04,2016,44.36,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-04-17,2016-04,2016,2.05,Chip Transaction,6.6665e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-04-20,2016-04,2016,85.88,Chip Transaction,-5.35893e+18,Manila,Philippines,,5812,Dining,0,0
0,1,2016-04-24,2016-04,2016,3.78,Chip Transaction,-8.624e+18,Manila,Philippines,,5411,Retail,0,0
0,1,2016-04-27,2016-04,2016,124.1,Chip Transaction,-3.90626e+18,Manila,Philippines,,5310,Retail,0,0
0,1,2016-04-29,2016-04,2016,11.34,Chip Transaction,-5.35893e+18,Manila,Philippines,,5812,Dining,0,0
0,1,2016-05-02,2016-05,2016,151.03,Chip Transaction,-8.624e+18,Manila,Philippines,,5411,Retail,0,0
0,1,2016-05-05,2016-05,2016,11.31,Chip Transaction,-5.35893e+18,Manila,Philippines,,5812,Dining,0,0
0,1,2016-05-06,2016-05,2016,98.41,Online Transaction,-7.42109e+18,ONLINE,,,5311,Retail,0,0
0,1,2016-05-07,2016-05,2016,118.19,Chip Transaction,3.08447e+17,Manila,Philippines,,5912,Retail,1,0
0,1,2016-05-09,2016-05,2016,88.84,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,1,2016-05-10,2016-05,2016,131.47,Chip Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,1,2016-05-15,2016-05,2016,6.82,Chip Transaction,1.53266e+18,Kingston,Jamaica,,5812,Dining,0,0
0,1,2016-05-16,2016-05,2016,36.96,Chip Transaction,-8.91976e+18,Kingston,Jamaica,,5813,Dining,0,0
0,1,2016-05-18,2016-05,2016,96.5,Chip Transaction,1.53266e+18,Kingston,Jamaica,,5812,Dining,0,0
0,1,2016-05-20,2016-05,2016,40.38,Chip Transaction,-8.7334e+18,Kingston,Jamaica,,5814,Dining,0,0
0,1,2016-05-23,2016-05,2016,34.9,Chip Transaction,8.16957e+18,Kingston,Jamaica,,5912,Retail,0,0
0,1,2016-05-27,2016-05,2016,35.27,Chip Transaction,8.16957e+18,Kingston,Jamaica,,5912,Retail,0,0
0,1,2016-05-30,2016-05,2016,36.65,Swipe Transaction,5.4451e+18,La Verne,CA,91750.0,5193,Other,0,0
0,1,2016-06-01,2016-06,2016,108.09,Chip Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,1,2016-06-02,2016-06,2016,31.04,Chip Transaction,-3.26567e+18,Monterey Park,CA,91754.0,7832,Services,0,0
0,1,2016-06-05,2016-06,2016,38.25,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-06-07,2016-06,2016,38.85,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-06-10,2016-06,2016,204.57,Online Transaction,4.24134e+18,ONLINE,,,4814,Telecom/Utilities,0,0
0,1,2016-06-13,2016-06,2016,69.52,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-06-17,2016-06,2016,45.89,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-06-17,2016-06,2016,62.83,Chip Transaction,4.05526e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-06-17,2016-06,2016,50.17,Swipe Transaction,-1.60579e+18,La Verne,CA,91750.0,5812,Dining,0,0
0,1,2016-06-19,2016-06,2016,144.95,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-06-21,2016-06,2016,79.88,Chip Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,1,2016-06-24,2016-06,2016,41.86,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-06-25,2016-06,2016,102.43,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-06-28,2016-06,2016,52.4,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2016-06-30,2016-06,2016,39.56,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2016-06-30,2016-06,2016,313.76,Chip Transaction,8.08093e+18,Monterey Park,CA,91754.0,5310,Retail,0,0
0,1,2016-07-01,2016-07,2016,76.19,Swipe Transaction,-1.60579e+18,La Verne,CA,91750.0,5812,Dining,0,0
0,1,2016-07-04,2016-07,2016,3.26,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-07-05,2016-07,2016,137.23,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-07-15,2016-07,2016,133.37,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-07-17,2016-07,2016,46.4,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-07-17,2016-07,2016,-51.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,1,0
0,1,2016-07-17,2016-07,2016,9.63,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-07-17,2016-07,2016,51.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-07-17,2016-07,2016,81.22,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-07-18,2016-07,2016,138.61,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-07-19,2016-07,2016,12.06,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-07-21,2016-07,2016,100.0,Chip Transaction,-4.28247e+18,Mira Loma,CA,91752.0,4829,Telecom/Utilities,0,0
0,1,2016-07-22,2016-07,2016,64.6,Chip Transaction,-3.34594e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-07-29,2016-07,2016,13.78,Chip Transaction,-7.9481e+17,Westville,NJ,8093.0,5814,Dining,0,0
0,1,2016-08-04,2016-08,2016,80.45,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,1,2016-08-06,2016-08,2016,64.06,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-08-06,2016-08,2016,188.35,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-08-07,2016-08,2016,35.81,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-08-14,2016-08,2016,39.45,Online Transaction,1.70491e+17,ONLINE,,,5193,Other,0,0
0,1,2016-08-14,2016-08,2016,68.0,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-08-14,2016-08,2016,36.89,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-08-14,2016-08,2016,-68.0,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-08-25,2016-08,2016,140.0,Chip Transaction,-4.28247e+18,Mira Loma,CA,91752.0,4829,Telecom/Utilities,0,0
0,1,2016-08-26,2016-08,2016,223.58,Chip Transaction,-8.97869e+18,La Verne,CA,91750.0,8021,Other,0,0
0,1,2016-08-28,2016-08,2016,10.57,Chip Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,1,2016-08-29,2016-08,2016,157.24,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-08-29,2016-08,2016,32.62,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-08-31,2016-08,2016,118.13,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-08-31,2016-08,2016,37.7,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-09-01,2016-09,2016,23.45,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-09-04,2016-09,2016,6.05,Online Transaction,-5.21142e+17,ONLINE,,,5815,Dining,0,0
0,1,2016-09-06,2016-09,2016,60.05,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-09-07,2016-09,2016,30.24,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-09-07,2016-09,2016,36.21,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-09-07,2016-09,2016,69.99,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-09-09,2016-09,2016,37.96,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-09-09,2016-09,2016,11.0,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-09-13,2016-09,2016,6.18,Online Transaction,-2.04205e+18,ONLINE,,,5815,Dining,0,0
0,1,2016-09-14,2016-09,2016,44.37,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-09-16,2016-09,2016,76.4,Chip Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,1,2016-09-21,2016-09,2016,38.03,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-09-24,2016-09,2016,39.61,Chip Transaction,-5.46792e+18,Yorba Linda,CA,92886.0,5912,Retail,0,0
0,1,2016-10-01,2016-10,2016,130.67,Online Transaction,7.0356e+18,ONLINE,,,5311,Retail,0,0
0,1,2016-10-01,2016-10,2016,37.47,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-10-05,2016-10,2016,46.55,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-10-05,2016-10,2016,70.31,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,1,2016-10-12,2016-10,2016,129.34,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-10-12,2016-10,2016,12.44,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-10-17,2016-10,2016,35.36,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-10-17,2016-10,2016,130.1,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,1,2016-10-18,2016-10,2016,37.98,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2016-10-18,2016-10,2016,129.28,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-10-19,2016-10,2016,142.28,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-10-23,2016-10,2016,128.21,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-10-26,2016-10,2016,93.46,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,1,0
0,1,2016-10-28,2016-10,2016,161.74,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,1,2016-11-01,2016-11,2016,27.73,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-11-03,2016-11,2016,108.58,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-11-04,2016-11,2016,137.78,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-11-07,2016-11,2016,29.68,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-11-08,2016-11,2016,68.62,Chip Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,1,2016-11-09,2016-11,2016,2.94,Swipe Transaction,3.56025e+17,La Verne,CA,91750.0,5921,Retail,0,0
0,1,2016-11-10,2016-11,2016,70.38,Chip Transaction,-6.03533e+18,North Las Vegas,NV,89030.0,5812,Dining,0,0
0,1,2016-11-13,2016-11,2016,55.32,Chip Transaction,9.70328e+16,Laughlin,NV,89029.0,5411,Retail,0,0
0,1,2016-11-15,2016-11,2016,39.12,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-11-15,2016-11,2016,70.43,Chip Transaction,-3.22076e+18,Spring Valley,CA,91978.0,5311,Retail,0,0
0,1,2016-11-16,2016-11,2016,75.77,Chip Transaction,-3.34594e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-11-18,2016-11,2016,68.56,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2016-11-20,2016-11,2016,57.06,Chip Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,1,2016-11-23,2016-11,2016,52.6,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-11-25,2016-11,2016,118.03,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2016-11-25,2016-11,2016,35.26,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,1,2016-12-01,2016-12,2016,139.58,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-12-02,2016-12,2016,5.23,Online Transaction,-5.21142e+17,ONLINE,,,5815,Dining,0,0
0,1,2016-12-04,2016-12,2016,125.45,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-12-07,2016-12,2016,216.75,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2016-12-09,2016-12,2016,10.25,Chip Transaction,5.2051e+18,Holland,MI,49423.0,5812,Dining,0,0
0,1,2016-12-10,2016-12,2016,81.0,Chip Transaction,2.02755e+18,Holland,MI,49423.0,5541,Fuel,0,0
0,1,2016-12-10,2016-12,2016,-81.0,Chip Transaction,2.02755e+18,Holland,MI,49423.0,5541,Fuel,0,0
0,1,2016-12-10,2016-12,2016,56.13,Chip Transaction,2.02755e+18,Holland,MI,49423.0,5541,Fuel,0,0
0,1,2016-12-15,2016-12,2016,43.18,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2016-12-19,2016-12,2016,24.48,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2016-12-20,2016-12,2016,1.14,Chip Transaction,6.6665e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2016-12-21,2016-12,2016,48.32,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2016-12-25,2016-12,2016,121.86,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,1,0
0,1,2016-12-25,2016-12,2016,8.42,Chip Transaction,1.87845e+18,La Verne,CA,91750.0,5310,Retail,0,0
0,1,2016-12-27,2016-12,2016,100.58,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2016-12-28,2016-12,2016,40.06,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2016-12-28,2016-12,2016,31.56,Chip Transaction,-8.68256e+16,La Verne,CA,91750.0,7230,Services,0,0
0,1,2016-12-29,2016-12,2016,13.11,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2017-01-01,2017-01,2017,63.42,Chip Transaction,-3.34594e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2017-01-02,2017-01,2017,135.0,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,1,2017-01-02,2017-01,2017,2.52,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2017-01-06,2017-01,2017,42.71,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-01-06,2017-01,2017,103.62,Chip Transaction,7.94533e+18,La Verne,CA,91750.0,4900,Utilities,0,0
0,1,2017-01-13,2017-01,2017,20.65,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2017-01-15,2017-01,2017,35.84,Chip Transaction,8.38425e+17,Mira Loma,CA,91752.0,4814,Telecom/Utilities,0,0
0,1,2017-01-15,2017-01,2017,41.87,Online Transaction,-4.24141e+18,ONLINE,,,7349,Services,0,0
0,1,2017-01-16,2017-01,2017,1111.18,Online Transaction,7.50185e+18,ONLINE,,,4722,Travel,0,0
0,1,2017-01-16,2017-01,2017,10.98,Chip Transaction,-8.50705e+16,Colts Neck,NJ,7722.0,5541,Fuel,0,0
0,1,2017-01-19,2017-01,2017,30.01,Chip Transaction,-5.41338e+18,La Verne,CA,91750.0,5813,Dining,0,0
0,1,2017-01-27,2017-01,2017,0.71,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2017-01-28,2017-01,2017,106.43,Chip Transaction,-6.76107e+18,Lubbock,TX,79404.0,5310,Retail,0,0
0,1,2017-01-28,2017-01,2017,18.25,Chip Transaction,-2.43731e+18,Morton,TX,79346.0,5310,Retail,0,0
0,1,2017-01-31,2017-01,2017,36.99,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-02-01,2017-02,2017,4.37,Online Transaction,-5.21142e+17,ONLINE,,,5815,Dining,0,0
0,1,2017-02-02,2017-02,2017,46.92,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2017-02-02,2017-02,2017,64.05,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2017-02-04,2017-02,2017,63.26,Chip Transaction,-3.34594e+18,La Verne,CA,91750.0,7538,Services,0,0
0,1,2017-02-05,2017-02,2017,125.2,Chip Transaction,1.91348e+18,Elmira,NY,14905.0,5300,Retail,0,0
0,1,2017-02-06,2017-02,2017,59.61,Chip Transaction,1.91348e+18,Elmira,NY,14905.0,5300,Retail,0,0
0,1,2017-02-07,2017-02,2017,45.82,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2017-02-07,2017-02,2017,6.81,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2017-02-08,2017-02,2017,56.03,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2017-02-08,2017-02,2017,48.55,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-02-08,2017-02,2017,45.5,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2017-02-09,2017-02,2017,66.28,Chip Transaction,-7.14667e+18,Monterey Park,CA,91755.0,5970,Retail,0,0
0,1,2017-02-12,2017-02,2017,42.47,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2017-02-15,2017-02,2017,130.73,Chip Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,1,2017-02-15,2017-02,2017,44.64,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-02-17,2017-02,2017,452.0,Chip Transaction,-8.56695e+18,Shanghai,China,,3640,Travel,0,0
0,1,2017-02-21,2017-02,2017,149.76,Chip Transaction,-8.56695e+18,Shanghai,China,,3640,Travel,0,0
0,1,2017-02-21,2017-02,2017,-452.0,Chip Transaction,-8.56695e+18,Shanghai,China,,3640,Travel,0,0
0,1,2017-02-24,2017-02,2017,2.7,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2017-02-28,2017-02,2017,35.55,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2017-03-03,2017-03,2017,73.73,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2017-03-05,2017-03,2017,115.15,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-03-08,2017-03,2017,36.39,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-03-09,2017-03,2017,121.64,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,1,0
0,1,2017-03-09,2017-03,2017,46.57,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2017-03-15,2017-03,2017,40.17,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,1,0
0,1,2017-03-17,2017-03,2017,83.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2017-03-17,2017-03,2017,-83.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2017-03-17,2017-03,2017,64.72,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2017-03-22,2017-03,2017,96.88,Chip Transaction,8.14942e+18,Cancun,Mexico,,5411,Retail,1,0
0,1,2017-03-22,2017-03,2017,8.82,Chip Transaction,-7.85214e+18,Cancun,Mexico,,5812,Dining,0,0
0,1,2017-03-25,2017-03,2017,9.39,Chip Transaction,-7.85214e+18,Cancun,Mexico,,5812,Dining,0,0
0,1,2017-03-29,2017-03,2017,125.76,Chip Transaction,8.14942e+18,Cancun,Mexico,,5411,Retail,0,0
0,1,2017-03-29,2017-03,2017,78.72,Chip Transaction,-7.85214e+18,Cancun,Mexico,,5812,Dining,0,0
0,1,2017-03-30,2017-03,2017,37.54,Chip Transaction,9.02866e+18,Cancun,Mexico,,5912,Retail,0,0
0,1,2017-04-03,2017-04,2017,1.71,Chip Transaction,6.6665e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,1,2017-04-07,2017-04,2017,41.49,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,1,2017-04-08,2017-04,2017,139.43,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,1,2017-04-09,2017-04,2017,36.63,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,1,2017-04-11,2017-04,2017,154.64,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,1,2017-04-14,2017-04,2017,71.14,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2017-04-14,2017-04,2017,-57.0,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2017-04-14,2017-04,2017,57.0,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,1,2017-04-16,2017-04,2017,34.28,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2017-04-17,2017-04,2017,51.43,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,1,2017-04-18,2017-04,2017,29.22,Chip Transaction,8.38425e+17,Mira Loma,CA,91752.0,4814,Telecom/Utilities,0,0
0,1,2017-04-18,2017-04,2017,38.85,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,1,2017-04-20,2017-04,2017,112.44,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
