Card,transaction_month,transaction_count,total_spend_usd,avg_transaction_usd,median_transaction_usd,fraud_count,error_count,avg_ticket_vs_card_avg
2,2009-09,24,1344.1,56.00416666666666,42.015,0,1,0.8507959804000937
2,2009-10,31,2212.39,71.3674193548387,54.1,0,2,1.0841892154207209
2,2009-11,22,1497.9,68.08636363636364,75.875,0,1,1.0343445488022136
2,2009-12,16,656.4499999999999,41.028124999999996,33.92,0,1,0.6232851216430788
2,2010-01,33,1930.73,58.5069696969697,47.05,0,1,0.8888177006515332
2,2010-02,15,1144.75,76.31666666666666,61.54,0,0,1.159376473254082
2,2010-03,29,1649.33,56.87344827586207,56.18,0,0,0.8640018067333577
2,2010-04,29,1663.69,57.368620689655174,50.02,0,1,0.8715242952254674
2,2010-05,32,2018.15,63.0671875,56.845,0,0,0.9580949563896562
2,2010-06,26,1556.98,59.88384615384616,53.144999999999996,0,2,0.9097347328072005
2,2010-07,26,1948.8,74.95384615384616,70.28,0,0,1.1386729741516732
2,2010-08,28,1960.1299999999999,70.00464285714285,61.375,0,2,1.0634863849809022
2,2010-09,24,1417.21,59.05041666666667,46.235,0,2,0.8970735595437965
2,2010-10,14,1037.79,74.12785714285714,55.805,0,0,1.1261248340358347
2,2010-11,21,1297.36,61.77904761904762,37.89,0,0,0.9385259796842205
2,2010-12,26,1903.8,73.22307692307692,63.21000000000001,0,1,1.112379725056422
2,2011-01,26,1310.97,50.42192307692308,37.06,0,0,0.7659924614755845
2,2011-02,13,654.35,50.33461538461539,29.71,0,0,0.7646661131323352
2,2011-03,26,1618.71,62.25807692307693,59.17,0,0,0.9458032276216416
2,2011-04,18,1561.81,86.76722222222222,60.085,0,1,1.318137708155316
2,2011-05,23,1319.95,57.38913043478261,37.99,0,1,0.8718358721982542
2,2011-06,26,1642.97,63.191153846153846,66.77000000000001,0,0,0.9599782103561035
2,2011-07,23,1749.3,76.05652173913043,75.91,0,0,1.1554244412564159
2,2011-08,29,1790.76,61.750344827586204,48.28,0,0,0.9380899367778599
2,2011-09,28,2340.73,83.5975,64.33,0,2,1.2699843816054788
2,2011-10,28,680.9,24.317857142857143,41.43,0,0,0.3694284968514825
2,2011-11,15,1043.42,69.56133333333334,64.77,0,0,1.056751779622428
2,2011-12,27,2548.52,94.38962962962962,57.17,0,1,1.4339346920081983
2,2012-01,38,2282.2400000000002,60.05894736842106,49.584999999999994,0,3,0.9123948100548488
2,2012-02,21,1117.25,53.20238095238095,43.07,0,1,0.8082322183528051
2,2012-03,23,1839.04,79.95826086956522,43.22,0,0,1.214698316154004
2,2012-04,19,1485.06,78.16105263157894,65.4,0,1,1.187395748580389
2,2012-05,27,2108.09,78.0774074074074,54.31,0,0,1.1861250391896327
2,2012-06,22,1471.73,66.89681818181818,58.46,0,0,1.0162733846109095
2,2012-07,25,1709.99,68.3996,99.0,0,0,1.0391031275823095
2,2012-08,24,1385.71,57.73791666666667,51.82,0,2,0.8771345123132311
2,2012-09,20,1050.78,52.539,40.28,0,0,0.7981543637688957
2,2012-10,16,897.47,56.091875,45.65,0,0,0.8521284151435966
2,2012-11,39,2120.95,54.383333333333326,58.62,0,1,0.8261728395344113
2,2012-12,28,2008.89,71.74607142857143,50.07,0,2,1.0899415671023271
2,2013-01,30,1946.51,64.88366666666667,58.025,0,0,0.9856902812639456
2,2013-02,16,956.2900000000001,59.768125000000005,37.44,0,0,0.9079767369579709
2,2013-03,18,878.58,48.81,40.185,0,0,0.7415046821515408
2,2013-04,18,1299.27,72.18166666666667,45.365,0,2,1.0965589796934057
2,2013-05,21,1306.94,62.235238095238095,43.1,0,0,0.9454562680277603
2,2013-06,18,1068.1399999999999,59.341111111111104,52.695,0,1,0.9014896892637513
2,2013-07,21,1123.67,53.508095238095244,40.17,0,0,0.8128765243199791
2,2013-08,36,2501.33,69.48138888888889,57.37,0,1,1.055537291200638
2,2013-09,24,1862.77,77.61541666666666,111.095,0,1,1.1791066352279462
2,2013-10,36,1712.99,47.58305555555555,41.36,0,0,0.7228653654071158
2,2013-11,22,1068.54,48.57,42.485,0,0,0.7378586849436659
2,2013-12,23,1374.51,59.76130434782608,56.21,0,2,0.9078731199630459
2,2014-01,33,2293.83,69.50999999999999,56.99,0,0,1.0559719413307433
2,2014-02,21,986.3299999999999,46.96809523809524,38.84,0,1,0.7135231004053904
2,2014-03,20,1210.33,60.51649999999999,55.74,0,0,0.9193457917931511
2,2014-04,20,1301.6499999999999,65.0825,47.230000000000004,0,0,0.9887108886729695
2,2014-05,17,1075.25,63.25,44.22,0,0,0.9608721808253421
2,2014-06,17,792.57,46.621764705882356,51.7,0,0,0.7082617664326821
2,2014-07,19,1990.65,104.77105263157895,56.28,0,1,1.5916456890035093
2,2014-08,24,1271.96,52.998333333333335,39.925,0,0,0.8051323973139671
2,2014-09,19,1329.93,69.99631578947368,69.73,0,1,1.0633598830414372
2,2014-10,27,1717.54,63.61259259259259,64.45,0,1,0.9663805624094616
2,2014-11,10,689.27,68.92699999999999,61.91,0,0,1.0471152064466143
2,2014-12,17,1012.4300000000001,59.55470588235295,42.15,0,0,0.9047345473452697
2,2015-01,18,1149.75,63.875,57.155,0,0,0.9703669652208494
2,2015-02,17,1480.35,87.07941176470588,100.0,0,1,1.3228803839895793
2,2015-03,10,530.17,53.016999999999996,44.95,0,0,0.8054159748745796
2,2015-04,14,536.76,38.339999999999996,35.67,0,0,0.5824480539580018
2,2015-05,17,930.4300000000001,54.73117647058824,45.36,0,0,0.831457152481119
2,2015-06,18,1607.0,89.27777777777777,54.295,0,1,1.3562772020960252
2,2015-07,16,935.72,58.4825,42.53,0,0,0.8884459654564122
2,2015-08,19,1024.06,53.897894736842105,53.0,0,0,0.8187982238369044
2,2015-09,7,640.61,91.51571428571428,59.48,0,0,1.390275161509932
2,2015-10,16,765.76,47.86,44.47,0,0,0.7270726098703695
2,2015-11,16,1022.25,63.890625,40.510000000000005,0,0,0.9706043348307372
2,2015-12,13,797.53,61.348461538461535,56.77,0,2,0.9319846644860262
2,2016-01,13,924.43,71.11,58.59,0,1,1.0802785893832423
2,2016-02,18,1231.0,68.38888888888889,48.805,0,0,1.0389404080772913
2,2016-03,21,1563.7,74.46190476190476,45.44,2,1,1.1311995702289384
2,2016-04,10,627.45,62.745000000000005,45.71,0,0,0.9532003950337723
2,2016-05,11,765.61,69.6009090909091,52.52,0,1,1.0573530008791812
2,2016-06,11,416.51,37.86454545454546,38.61,0,0,0.5752251125196741
2,2016-07,12,1189.02,99.085,43.36,0,0,1.5052651389261504
2,2016-08,11,346.88,31.534545454545455,62.47,0,1,0.47906193616197584
2,2016-09,23,1340.07,58.26391304347826,48.09,0,0,0.8851252678182617
2,2016-10,19,1958.3300000000002,103.07000000000001,62.06,0,0,1.5658038842319055
2,2016-11,24,1513.44,63.06,46.510000000000005,0,0,0.9579857663691079
2,2016-12,11,713.0799999999999,64.82545454545453,36.61,0,0,0.9848059427997626
2,2017-01,18,2148.28,119.3488888888889,98.345,0,1,1.8131071485493773
2,2017-02,11,729.4399999999999,66.31272727272727,76.88,0,0,1.0074000770121991
2,2017-03,20,1445.66,72.283,74.46000000000001,0,0,1.0980984007367305
2,2017-04,13,987.78,75.98307692307692,68.99,0,1,1.1543086929469826
2,2017-05,16,1332.78,83.29875,103.15,0,0,1.2654458746644264
2,2017-06,9,573.23,63.69222222222223,64.91,0,0,0.9675902682731856
2,2017-07,17,1052.81,61.93,80.0,0,1,0.9408191961820306
2,2017-08,25,1744.48,69.7792,45.88,0,1,1.0600615348655764
2,2017-09,21,1143.86,54.46952380952381,39.92,0,0,0.8274822155158108
2,2017-10,18,1470.34,81.68555555555555,76.025,0,3,1.240938781163578
2,2017-11,17,1582.26,93.07411764705883,115.95,0,0,1.4139498877774526
2,2017-12,17,1225.95,72.11470588235295,65.24,0,1,1.095541734557385
2,2018-01,16,952.42,59.52625,56.75,0,0,0.9043022553969093
2,2018-02,9,575.46,63.940000000000005,72.62,0,0,0.9713544227979822
2,2018-03,11,932.34,84.75818181818182,67.25,0,0,1.287617059390154
2,2018-04,18,838.03,46.55722222222222,51.045,0,0,0.7072812592859564
2,2018-05,15,795.49,53.032666666666664,42.44,0,0,0.8056539774700937
2,2018-06,15,697.67,46.51133333333333,39.64,0,0,0.7065841311161174
2,2018-07,11,619.77,56.342727272727274,57.56,0,0,0.8559392763350662
2,2018-08,15,1022.97,68.19800000000001,56.65,0,1,1.0360404899276947
2,2018-09,21,1468.29,69.91857142857143,43.68,0,0,1.0621788175298637
2,2018-10,19,848.28,44.64631578947368,51.19,0,0,0.6782514279596598
2,2018-11,17,1093.87,64.34529411764706,66.0,0,0,0.9775115112201042
2,2018-12,21,1378.48,65.64190476190477,50.79,0,0,0.997209172839539
2,2019-01,17,779.09,45.828823529411764,54.4,0,0,0.696215677618429
2,2019-02,10,658.88,65.888,44.58,0,1,1.0009477668018996
2,2019-03,20,1391.48,69.574,47.519999999999996,0,0,1.0569442072528434
2,2019-04,25,1492.49,59.699600000000004,55.86,0,0,0.9069357287968474
2,2019-05,21,1382.89,65.85190476190476,43.75,0,1,1.0003994203964295
2,2019-06,27,2012.15,74.52407407407408,71.07,0,0,1.132144024973042
2,2019-07,14,927.12,66.22285714285714,49.44,0,1,1.0060348010014581
2,2019-08,8,568.5,71.0625,47.55,0,0,1.0795569857691838
2,2019-09,15,600.94,40.06266666666667,40.32,0,1,0.6086182116945256
2,2019-10,14,888.2,63.44285714285714,53.345,0,0,0.9638020000102415
2,2019-11,21,2967.14,141.29238095238094,60.04,0,1,2.1464651101931906
2,2019-12,13,1019.3499999999999,78.41153846153846,64.63,0,0,1.1912010428997415
2,2020-01,15,1103.59,73.57266666666666,54.11,0,0,1.1176905718440466
2,2020-02,22,1351.78,61.444545454545455,62.94,0,0,0.9334443381933748
3,2003-01,48,5959.91,124.16479166666666,111.195,0,1,1.25343686089502
3,2003-02,33,2831.93,85.8160606060606,105.23,0,0,0.8663084935478883
3,2003-03,44,6233.72,141.67545454545456,119.39,0,3,1.430206056222967
3,2003-04,42,4465.34,106.31761904761905,121.16499999999999,0,0,1.0732706179271583
3,2003-05,51,4321.24,84.73019607843136,82.49,0,0,0.8553467498313381
3,2003-06,47,5447.9,115.9127659574468,116.66,0,3,1.170133107373994
3,2003-07,37,4105.18,110.95081081081082,97.8,0,2,1.1200424383573038
3,2003-08,45,4515.53,100.34511111111111,114.71,0,0,1.0129784731160554
3,2003-09,50,4725.53,94.5106,83.525,0,0,0.954079398798746
3,2003-10,44,4078.35,92.68977272727273,111.53999999999999,0,0,0.9356982458944157
3,2003-11,51,4661.19,91.39588235294117,94.0,0,2,0.9226364924989899
3,2003-12,50,4808.45,96.169,88.00999999999999,0,0,0.9708208571639224
3,2004-01,42,4247.24,101.1247619047619,103.04499999999999,0,3,1.0208490057386321
3,2004-02,36,3357.27,93.2575,108.15,0,3,0.9414294220275191
3,2004-03,45,3706.66,82.37022222222222,96.23,0,1,0.8315229413070797
3,2004-04,41,5719.4,139.49756097560976,119.41,0,1,1.4082203383483034
3,2004-05,48,5177.98,107.87458333333332,101.08500000000001,0,4,1.088988088239117
3,2004-06,40,4293.61,107.34025,116.19,0,1,1.083594022119287
3,2004-07,58,6692.59,115.38948275862069,90.825,0,1,1.164850591764766
3,2004-08,40,3907.04,97.676,104.06,0,2,0.9860339407121139
3,2004-09,50,3799.54,75.9908,96.36500000000001,0,4,0.7671230187749918
3,2004-10,33,3426.0299999999997,103.8190909090909,115.74,0,3,1.048048111411607
3,2004-11,45,4608.47,102.41044444444445,78.81,0,4,1.0338279014869014
3,2004-12,46,5195.0,112.93478260869566,108.655,0,2,1.140070526425305
3,2005-01,61,6459.25,105.88934426229508,84.53,0,2,1.0689472071171269
3,2005-02,36,3681.66,102.26833333333333,86.56,0,1,1.032393297501195
3,2005-03,43,5814.33,135.21697674418604,116.28,0,3,1.3650080718932802
3,2005-04,33,2925.98,88.66606060606061,89.34,0,2,0.8950790895083037
3,2005-05,53,4483.93,84.60245283018868,87.48,0,3,0.8540571886447201
3,2005-06,51,5378.97,105.47,104.45,0,1,1.0647139494543865
3,2005-07,57,5651.35,99.14649122807018,74.6,0,1,1.0008784701809357
3,2005-08,49,5464.35,111.51734693877552,75.0,0,0,1.1257615899484092
3,2005-09,57,5125.99,89.929649122807,71.94,0,2,0.9078349472891918
3,2005-10,50,5464.51,109.2902,120.66499999999999,0,2,1.1032786619764843
3,2005-11,39,4059.6,104.09230769230768,106.2,0,1,1.0508062200710926
3,2005-12,45,4345.01,96.55577777777778,101.22,0,1,0.9747253579256459
3,2006-01,45,4505.29,100.11755555555555,105.73,0,0,1.010681312081867
3,2006-02,39,3228.97,82.79410256410256,71.34,0,0,0.8358019904480628
3,2006-03,45,4235.02,94.11155555555557,86.0,0,1,0.9500510667000235
3,2006-04,42,5131.84,122.18666666666667,123.0,0,1,1.2334677959356528
3,2006-05,46,3497.42,76.03086956521739,95.37,0,2,0.7675275188701424
3,2006-06,45,4091.16,90.91466666666666,91.94,0,0,0.9177786461552643
3,2006-07,47,5625.92,119.70042553191489,119.65,0,1,1.2083693260591237
3,2006-08,46,4215.95,91.65108695652174,89.75,0,2,0.925212769178588
3,2006-09,54,4560.04,84.44518518518518,81.375,0,3,0.8524695802685651
3,2006-10,49,5399.9,110.20204081632653,97.79,0,4,1.1124836457332372
3,2006-11,41,5366.37,130.8870731707317,119.1,0,3,1.3212979293461176
3,2006-12,35,3618.88,103.39657142857143,117.78,0,1,1.0437828000925085
3,2007-01,34,3984.61,117.19441176470589,100.32,0,3,1.1830712525266296
3,2007-02,39,4465.57,114.50179487179487,101.14,0,0,1.1558894305258816
3,2007-03,40,3957.42,98.9355,114.75999999999999,0,0,0.9987485251374274
3,2007-04,48,5923.36,123.40333333333332,102.67500000000001,0,0,1.2457499801760639
3,2007-05,45,4289.15,95.31444444444443,111.24,0,2,0.9621941650184426
3,2007-06,61,5322.68,87.25704918032787,87.84,0,2,0.8808551953211579
3,2007-07,43,3770.56,87.68744186046511,89.34,0,0,0.8851999861648593
3,2007-08,43,3364.1800000000003,78.23674418604652,73.24,0,2,0.7897957039421457
3,2007-09,38,3914.9,103.02368421052631,108.1,0,4,1.0400185237805157
3,2007-10,48,4791.9,99.83125,88.78,0,2,1.0077910729730561
3,2007-11,41,4815.37,117.4480487804878,117.18,0,3,1.1856317044921267
3,2007-12,51,5950.54,116.67725490196078,111.97,0,1,1.1778505819490173
3,2008-01,58,7136.83,123.04879310344828,115.87,0,3,1.2421709157179113
3,2008-02,37,4058.17,109.68027027027027,108.8,0,2,1.1072164002719636
3,2008-03,45,4777.91,106.17577777777777,110.95,0,4,1.071838737974486
3,2008-04,37,4182.01,113.02729729729731,101.93,0,0,1.1410044572064144
3,2008-05,47,4666.05,99.27765957446809,102.73,0,0,1.0022026075483077
3,2008-06,39,4055.1,103.97692307692307,116.58,0,2,1.0496414186152054
3,2008-07,53,5402.0599999999995,101.92566037735848,89.26,0,0,1.0289340325317515
3,2008-08,41,3755.33,91.59341463414634,101.6,0,1,0.9246305702013383
3,2008-09,54,4907.06,90.8714814814815,98.985,0,1,0.9173426940449352
3,2008-10,60,5620.52,93.67533333333334,88.45,10,2,0.945647426944055
3,2008-11,40,3615.28,90.382,90.745,0,0,0.9124014049453528
3,2008-12,46,4651.55,101.12065217391304,96.36,0,0,1.0208075182278398
3,2009-01,37,3592.83,97.1035135135135,116.34,0,1,0.9802547205733417
3,2009-02,39,3391.55,86.96282051282051,89.72,0,0,0.8778849728254297
3,2009-03,60,5531.11,92.18516666666666,71.97,0,3,0.9306042749860389
3,2009-04,34,3147.42,92.57117647058824,101.06,0,0,0.9345010230931923
3,2009-05,40,4171.53,104.28824999999999,118.485,0,2,1.0527842470767652
3,2009-06,36,3339.5,92.76388888888889,87.07,0,2,0.9364464445400281
3,2009-07,55,4541.74,82.5770909090909,92.21,0,3,0.8336112695199781
3,2009-08,52,4675.26,89.90884615384616,92.765,0,0,0.9076249424419112
3,2009-09,46,3564.0099999999998,77.47847826086957,70.435,0,0,0.7821410504109819
3,2009-10,48,5835.5,121.57291666666667,109.235,0,1,1.2272720228582126
3,2009-11,48,5347.76,111.41166666666668,92.84,0,2,1.124694753313381
3,2009-12,49,6053.58,123.54244897959184,120.41,0,0,1.2471543451059852
3,2010-01,46,4045.6,87.94782608695652,111.79499999999999,0,2,0.887828550857789
3,2010-02,29,2274.34,78.42551724137931,65.09,0,0,0.7917013577327396
3,2010-03,47,4459.04,94.8731914893617,104.01,0,2,0.9577397402861533
3,2010-04,50,4158.82,83.1764,70.84,0,3,0.8396612624006622
3,2010-05,48,4249.13,88.52354166666667,104.99000000000001,0,1,0.8936403685181248
3,2010-06,50,5164.59,103.29180000000001,90.535,0,5,1.0427251381838685
3,2010-07,43,3818.1,88.79302325581395,104.94,0,1,0.8963607705953622
3,2010-08,39,3364.85,86.27820512820513,87.71,0,3,0.8709738175204986
3,2010-09,42,3170.09,75.47833333333334,80.17,0,0,0.761949695473291
3,2010-10,46,5543.56,120.51217391304348,111.04499999999999,0,1,1.2165638820924474
3,2010-11,43,4807.28,111.79720930232557,103.32,0,2,1.1285867853821725
3,2010-12,49,4996.59,101.97122448979592,114.24,0,0,1.0293939997841137
3,2011-01,53,5392.76,101.75018867924528,89.78,0,2,1.0271626552233646
3,2011-02,31,2617.55,84.43709677419355,78.79,0,0,0.8523879281967749
3,2011-03,54,4358.06,80.70481481481482,72.75,0,0,0.8147107435428689
3,2011-04,39,4372.78,112.1225641025641,126.55,0,0,1.1318712245054863
3,2011-05,35,2968.0099999999998,84.8002857142857,98.58,0,0,0.8560543009170146
3,2011-06,42,4651.63,110.75309523809524,117.925,0,3,1.1180465103370645
3,2011-07,47,3675.08,78.1931914893617,67.35,0,2,0.789356041823091
3,2011-08,46,4552.88,98.97565217391305,107.57499999999999,0,1,0.9991538591628956
3,2011-09,42,4660.98,110.97571428571428,92.22,0,2,1.1202938375904468
3,2011-10,47,4333.23,92.19638297872339,101.83,0,1,0.9307175030500214
3,2011-11,49,4549.65,92.85,90.37,0,2,0.9373157315524773
3,2011-12,35,4080.06,116.57314285714286,116.51,0,1,1.1767995764837298
3,2012-01,61,6533.13,107.10049180327869,109.45,0,2,1.0811736760820707
3,2012-02,38,5343.12,140.60842105263157,131.52999999999997,0,1,1.4194344107849879
3,2012-03,46,5802.45,126.14021739130435,105.26,0,1,1.2733786768154978
3,2012-04,45,5381.43,119.58733333333333,95.82,0,1,1.2072276664269606
3,2012-05,44,4422.23,100.50522727272727,83.5,0,2,1.0145948371134557
3,2012-06,38,3555.79,93.57342105263157,91.4,0,3,0.9446186279786252
3,2012-07,48,4434.66,92.38875,83.125,0,2,0.9326594377325681
3,2012-08,47,4833.02,102.83021276595746,103.59,0,2,1.0380654400045268
3,2012-09,50,4932.09,98.6418,97.435,0,1,0.9957836395116119
3,2012-10,37,3793.84,102.53621621621622,115.34,0,0,1.0350975607251018
3,2012-11,37,3942.08,106.5427027027027,116.07,0,1,1.0755428252596864
3,2012-12,47,5893.39,125.39127659574469,101.7,0,2,1.2658181599638068
3,2013-01,40,3065.6,76.64,107.36,0,3,0.7736766576863959
3,2013-02,35,3569.42,101.98342857142858,115.12,0,2,1.0295171993285772
3,2013-03,58,6343.48,109.3703448275862,112.91499999999999,0,2,1.104087719679221
3,2013-04,46,4133.06,89.84913043478262,102.49000000000001,0,1,0.9070221154855383
3,2013-05,62,6040.67,97.43016129032259,76.86,0,5,0.9835522122252512
3,2013-06,53,4674.2,88.19245283018867,93.09,0,2,0.8902980446088923
3,2013-07,55,6071.38,110.38872727272728,97.31,0,1,1.1143682354203908
3,2013-08,48,6409.89,133.539375,114.08,0,3,1.3480727729583803
3,2013-09,45,5544.73,123.21622222222221,102.93,0,0,1.2438611036225615
3,2013-10,39,3932.78,100.84051282051283,108.12,0,1,1.01797952659651
3,2013-11,56,5541.5,98.95535714285714,94.41499999999999,0,0,0.9989489819213119
3,2013-12,45,3824.2400000000002,84.98311111111111,110.21,0,1,0.8578999134164413
3,2014-01,52,5595.96,107.61461538461539,113.53,0,2,1.0863637258478112
3,2014-02,36,2948.2799999999997,81.89666666666666,70.11,0,0,0.8267424235689397
3,2014-03,49,4356.91,88.9165306122449,94.54,0,2,0.8976075706830864
3,2014-04,46,5054.93,109.88978260869565,89.98500000000001,0,2,1.1093314160044403
3,2014-05,40,3702.52,92.563,116.95,0,1,0.9344184820645338
3,2014-06,60,5429.05,90.48416666666667,104.565,0,0,0.913432771923349
3,2014-07,40,4843.02,121.0755,101.21000000000001,0,3,1.2222506284930745
3,2014-08,41,3530.37,86.10658536585366,116.27,0,0,0.8692413252954332
3,2014-09,39,3266.32,83.75179487179487,80.05,0,1,0.8454698425319271
3,2014-10,50,4580.29,91.6058,81.985,0,1,0.9247555998002147
3,2014-11,51,5479.84,107.4478431372549,84.74,0,1,1.0846801690245764
3,2014-12,51,4144.57,81.26607843137255,80.85,0,1,0.8203766694162947
3,2015-01,37,4268.14,115.35513513513514,94.24,0,2,1.1645038543621333
3,2015-02,38,4035.4,106.19473684210527,81.025,0,2,1.0720301287041543
3,2015-03,59,6157.65,104.36694915254236,97.66,0,0,1.0535787107680716
3,2015-04,53,4444.28,83.8543396226415,77.83,0,2,0.846505026249285
3,2015-05,52,4538.31,87.27519230769232,91.06,0,3,0.8810383492112845
3,2015-06,49,5402.66,110.25836734693877,106.15,0,2,1.1130522590153764
3,2015-07,50,5069.78,101.3956,106.755,0,2,1.0235831016715389
3,2015-08,41,3620.91,88.31487804878049,119.06,0,3,0.8915339205736188
3,2015-09,50,5214.77,104.29540000000001,99.29499999999999,0,4,1.0528564259403153
3,2015-10,44,4256.32,96.73454545454545,101.625,0,0,0.9765300079604055
3,2015-11,39,4275.71,109.63358974358974,108.79,0,1,1.1067451628781582
3,2015-12,49,5366.79,109.52632653061224,104.98,0,3,1.1056623465406172
3,2016-01,60,5507.77,91.79616666666668,97.195,0,2,0.9266773410110912
3,2016-02,48,5139.400000000001,107.07083333333334,85.49,2,2,1.0808742754309824
3,2016-03,41,4932.88,120.31414634146341,115.02,0,2,1.2145648044605342
3,2016-04,47,4044.11,86.04489361702127,73.33,0,0,0.8686185504253461
3,2016-05,54,3459.62,64.06703703703704,84.33500000000001,0,2,0.646753276131072
3,2016-06,47,4404.18,93.70595744680851,103.69,0,0,0.9459565757143849
3,2016-07,34,3421.94,100.64529411764705,119.75,0,1,1.0160088043424513
3,2016-08,35,4319.93,123.42657142857144,104.1,0,1,1.2459845674914973
3,2016-09,51,4607.04,90.33411764705882,91.26,0,0,0.9119180351804038
3,2016-10,43,3737.66,86.92232558139534,84.62,0,1,0.8774761786814022
3,2016-11,47,4564.22,97.11106382978724,113.1,0,2,0.9803309406080383
3,2016-12,44,3916.45,89.01022727272726,78.87,0,1,0.8985534334064472
3,2017-01,48,4832.32,100.67333333333333,102.8,0,0,1.0162918587093133
3,2017-02,52,4240.92,81.55615384615385,78.71,0,1,0.8233049650502324
3,2017-03,53,4421.39,83.42245283018869,74.46,0,1,0.8421451524225132
3,2017-04,44,3509.27,79.75613636363636,87.0,0,1,0.8051338858533221
3,2017-05,45,5092.03,113.15622222222221,79.17,0,1,1.142305947355271
3,2017-06,37,4475.6,120.96216216216217,116.0,0,1,1.2211064891458958
3,2017-07,53,4604.21,86.87188679245283,96.36,0,3,0.8769670018331924
3,2017-08,53,4364.53,82.34962264150943,79.0,0,0,0.8313149896531703
3,2017-09,37,3011.18,81.38324324324324,78.64,0,1,0.8215594418594911
3,2017-10,50,4276.7699999999995,85.5354,85.505,0,1,0.8634752398991251
3,2017-11,44,4217.57,95.85386363636363,69.07499999999999,0,1,0.9676395726058113
3,2017-12,50,5206.5,104.13,94.88,0,1,1.0511867218800157
3,2018-01,38,3318.02,87.31631578947368,109.15,0,0,0.8814534885371853
3,2018-02,42,3379.44,80.46285714285715,87.91,0,0,0.8122681939220208
3,2018-03,65,6041.58,92.94738461538462,91.0,0,4,0.9382988239812463
3,2018-04,39,3758.07,96.36076923076924,103.63,0,2,0.9727567571836071
3,2018-05,43,3655.8900000000003,85.02069767441861,85.45,0,2,0.8582793477415153
3,2018-06,38,3840.4,101.06315789473685,107.255,0,0,1.0202271165870629
3,2018-07,46,4068.51,88.4458695652174,89.395,0,2,0.8928562728520919
3,2018-08,53,4207.48,79.38641509433961,71.5,0,2,0.8014015696228278
3,2018-09,49,4472.2,91.26938775510203,89.15,0,1,0.9213595363707073
3,2018-10,43,4428.54,102.98930232558139,77.62,0,1,1.0396714405103025
3,2018-11,47,3962.93,84.31765957446808,76.92,0,0,0.8511822161210049
3,2018-12,52,4471.1,85.98269230769232,90.455,0,0,0.8679906315695874
3,2019-01,46,3873.58,84.20826086956522,104.145,0,4,0.8500778421078986
3,2019-02,52,5353.0199999999995,102.9426923076923,108.22,0,2,1.0392009148989358
3,2019-03,39,4483.46,114.96051282051282,103.28,0,3,1.1605201634249533
3,2019-04,45,3468.4,77.07555555555555,54.0,0,0,0.7780735674783971
3,2019-05,48,4442.72,92.55666666666667,85.69,0,4,0.934354547406844
3,2019-06,35,3522.35,100.63857142857142,113.58,0,2,1.0159409391595873
3,2019-07,51,5478.36,107.41882352941175,122.85,0,0,1.0843872176518798
3,2019-08,53,4242.77,80.0522641509434,80.0,0,1,0.8081232798607827
3,2019-09,36,3942.69,109.51916666666666,97.595,0,2,1.1055900681010702
3,2019-10,41,3495.14,85.24731707317073,92.93,0,1,0.8605670583233712
3,2019-11,45,3889.15,86.42555555555556,103.24,0,0,0.8724613121204613
3,2019-12,51,5860.7,114.9156862745098,114.92,0,3,1.160067641865882
3,2020-01,45,3378.85,75.08555555555556,86.39,0,2,0.7579846250358615
3,2020-02,38,3686.19,97.005,113.315,0,0,0.9792602319789775
4,2008-09,4,45.93,11.4825,9.469999999999999,0,0,0.8554225629418881
4,2008-10,6,51.41,8.568333333333333,6.445,0,0,0.6383231578611288
4,2008-11,4,71.39,17.8475,17.165,0,0,1.3296019326893402
4,2008-12,1,8.87,8.87,8.87,0,0,0.6607967022246503
4,2009-01,5,73.52,14.703999999999999,12.76,0,0,1.0954176673631633
4,2009-02,4,74.32000000000001,18.580000000000002,18.335,0,1,1.3841716716272834
4,2009-03,2,27.82,13.91,13.91,0,0,1.0362663052925463
